ticker,date,file,spread_bps,n_rows,ic_1m,ic_5m,ic_15m
A,2020-06-25,A_2020-06-25_34200000_57600000_60_1,6.31,390,0.053386560460556454,-0.03534317080075173,-0.034469432188761695
A,2020-06-26,A_2020-06-26_34200000_57600000_60_1,7.09,390,0.04316960861325565,-0.06032051673267811,-0.05819966351146262
A,2020-06-29,A_2020-06-29_34200000_57600000_60_1,4.78,390,0.03738893165983762,-0.0717500311469958,-0.048594726924819066
A,2020-06-30,A_2020-06-30_34200000_57600000_60_1,4.34,390,0.02267631235778268,-0.06872575285226215,-0.04169521582462924
A,2020-07-01,A_2020-07-01_34200000_57600000_60_1,4.83,390,0.10777950343763479,0.011834246784028621,-0.0027803919484096704
A,2020-07-02,A_2020-07-02_34200000_57600000_60_1,3.98,390,0.05794408438770756,0.045499874352335413,-0.08656260120866352
A,2020-07-06,A_2020-07-06_34200000_57600000_60_1,4.95,390,-0.03354111567119087,-0.04596657461261132,-0.04921969883248391
A,2020-07-07,A_2020-07-07_34200000_57600000_60_1,4.19,390,0.08013476190743456,-0.06406904723939051,0.04134115825375653
A,2020-07-08,A_2020-07-08_34200000_57600000_60_1,4.93,390,0.06046322015647297,-0.041591030928973836,0.04076411080739124
A,2020-07-09,A_2020-07-09_34200000_57600000_60_1,4.8,390,0.01273527352988213,-0.039315142234786105,-0.03314416507408205
A,2020-07-10,A_2020-07-10_34200000_57600000_60_1,4.63,390,-0.06897225957724146,-0.007399414616528303,-0.056331935139485596
A,2020-07-13,A_2020-07-13_34200000_57600000_60_1,4.45,390,-0.004872359591586351,0.06399120179383781,0.057642149424647265
A,2020-07-14,A_2020-07-14_34200000_57600000_60_1,5.42,390,0.054596854978342,-0.011576599021954579,-0.015630153809581895
A,2020-07-15,A_2020-07-15_34200000_57600000_60_1,4.28,390,0.01093890306269369,-0.06020246059892575,-0.025973369920150202
